	Vote	Label	HGSC symbol
ENSG00000168077	0.0	non-hallmark gene	SCARA3
ENSG00000213977	0.0	non-hallmark gene	TAX1BP3
ENSG00000136297	0.0	non-hallmark gene	MMD2
ENSG00000172167	0.0	non-hallmark gene	MTBP
ENSG00000164122	0.0	non-hallmark gene	ASB5
ENSG00000069869	0.0	non-hallmark gene	NEDD4
ENSG00000089234	0.0	non-hallmark gene	BRAP
ENSG00000178814	1.0	non-hallmark gene	OPLAH
ENSG00000141979	0.0	non-hallmark gene	
ENSG00000126777	0.0	non-hallmark gene	KTN1
ENSG00000236362	0.0	non-hallmark gene	GAGE12F
ENSG00000171566	0.0	non-hallmark gene	PLRG1
ENSG00000145293	4.0	non-hallmark gene	ENOPH1
ENSG00000158423	0.0	non-hallmark gene	RIBC1
ENSG00000169758	0.0	non-hallmark gene	TMEM266
ENSG00000172640	0.0	non-hallmark gene	OR10AD1
ENSG00000135424	0.0	non-hallmark gene	ITGA7
ENSG00000101812	0.0	non-hallmark gene	H2BW2
ENSG00000171365	0.0	non-hallmark gene	CLCN5
ENSG00000163286	0.0	non-hallmark gene	ALPG
ENSG00000115593	0.0	non-hallmark gene	SMYD1
ENSG00000136068	0.0	non-hallmark gene	FLNB
ENSG00000135953	0.0	non-hallmark gene	MFSD9
ENSG00000114805	0.0	non-hallmark gene	PLCH1
ENSG00000109466	0.0	non-hallmark gene	KLHL2
ENSG00000163132	0.0	non-hallmark gene	MSX1
ENSG00000125363	0.0	non-hallmark gene	AMELX
ENSG00000136167	154.0	non-hallmark gene	LCP1
ENSG00000169618	0.0	non-hallmark gene	PROKR1
ENSG00000148288	0.0	non-hallmark gene	GBGT1
ENSG00000198795	0.0	non-hallmark gene	ZNF521
ENSG00000179270	0.0	non-hallmark gene	PCARE
ENSG00000165457	1.0	non-hallmark gene	FOLR2
ENSG00000170581	63.0	non-hallmark gene	STAT2
ENSG00000198663	0.0	non-hallmark gene	C6orf89
ENSG00000275126	0.0	non-hallmark gene	H4C13
ENSG00000212724	0.0	non-hallmark gene	KRTAP2-3
ENSG00000135454	0.0	non-hallmark gene	B4GALNT1
ENSG00000047230	0.0	non-hallmark gene	CTPS2
ENSG00000127241	0.0	non-hallmark gene	MASP1
ENSG00000243317	3.0	non-hallmark gene	STMP1
ENSG00000175701	0.0	non-hallmark gene	MTLN
ENSG00000188931	0.0	non-hallmark gene	CFAP126
ENSG00000218819	0.0	non-hallmark gene	TDRD15
ENSG00000066405	0.0	non-hallmark gene	CLDN18
ENSG00000112584	0.0	non-hallmark gene	FAM120B
ENSG00000147010	0.0	non-hallmark gene	SH3KBP1
ENSG00000130695	0.0	non-hallmark gene	CEP85
ENSG00000138193	0.0	non-hallmark gene	PLCE1
ENSG00000160539	0.0	non-hallmark gene	PLPP7
ENSG00000100605	2.0	non-hallmark gene	ITPK1
ENSG00000196539	0.0	non-hallmark gene	OR2T3
ENSG00000182180	0.0	non-hallmark gene	MRPS16
ENSG00000102230	0.0	non-hallmark gene	PCYT1B
ENSG00000205358	11.0	non-hallmark gene	MT1H
ENSG00000155660	0.0	non-hallmark gene	PDIA4
ENSG00000142684	0.0	non-hallmark gene	ZNF593
ENSG00000213463	0.0	non-hallmark gene	SYNJ2BP
ENSG00000183092	0.0	non-hallmark gene	BEGAIN
ENSG00000141646	0.0	non-hallmark gene	SMAD4
ENSG00000221996	0.0	non-hallmark gene	OR52B4
ENSG00000186566	0.0	non-hallmark gene	GPATCH8
ENSG00000122592	0.0	non-hallmark gene	HOXA7
ENSG00000261341	0.0	non-hallmark gene	
ENSG00000143398	0.0	non-hallmark gene	PIP5K1A
ENSG00000177058	0.0	non-hallmark gene	SLC38A9
ENSG00000104537	0.0	non-hallmark gene	ANXA13
ENSG00000164077	0.0	non-hallmark gene	MON1A
ENSG00000235268	0.0	non-hallmark gene	KDM4E
ENSG00000162378	0.0	non-hallmark gene	ZYG11B
ENSG00000158552	0.0	non-hallmark gene	ZFAND2B
ENSG00000162976	0.0	non-hallmark gene	SLC66A3
ENSG00000106351	0.0	non-hallmark gene	AGFG2
ENSG00000152620	0.0	non-hallmark gene	NADK2
ENSG00000144130	0.0	non-hallmark gene	NT5DC4
ENSG00000143768	0.0	non-hallmark gene	LEFTY2
ENSG00000180626	0.0	non-hallmark gene	ZNF594
ENSG00000175097	0.0	non-hallmark gene	RAG2
ENSG00000204390	0.0	non-hallmark gene	HSPA1L
ENSG00000160584	0.0	non-hallmark gene	SIK3
ENSG00000145423	0.0	non-hallmark gene	SFRP2
ENSG00000267059	0.0	non-hallmark gene	
ENSG00000187144	0.0	non-hallmark gene	SPATA21
ENSG00000162433	0.0	non-hallmark gene	AK4
ENSG00000188612	122.0	non-hallmark gene	SUMO2
ENSG00000100023	0.0	non-hallmark gene	PPIL2
ENSG00000203926	0.0	non-hallmark gene	SPANXA2
ENSG00000138698	0.0	non-hallmark gene	RAP1GDS1
ENSG00000079785	0.0	non-hallmark gene	DDX1
ENSG00000150753	0.0	non-hallmark gene	CCT5
ENSG00000278463	0.0	non-hallmark gene	H2AC4
ENSG00000172232	0.0	non-hallmark gene	AZU1
ENSG00000105556	0.0	non-hallmark gene	MIER2
ENSG00000135114	52.0	non-hallmark gene	OASL
ENSG00000164932	16.0	non-hallmark gene	CTHRC1
ENSG00000150401	0.0	non-hallmark gene	DCUN1D2
ENSG00000122008	0.0	non-hallmark gene	POLK
ENSG00000164488	0.0	non-hallmark gene	DACT2
ENSG00000081760	0.0	non-hallmark gene	AACS
ENSG00000120071	0.0	non-hallmark gene	KANSL1
ENSG00000165934	0.0	non-hallmark gene	CPSF2
ENSG00000125812	0.0	non-hallmark gene	GZF1
ENSG00000146411	0.0	non-hallmark gene	SLC2A12
ENSG00000115828	0.0	non-hallmark gene	QPCT
ENSG00000173464	0.0	non-hallmark gene	RNASE11
ENSG00000101363	0.0	non-hallmark gene	MANBAL
ENSG00000176782	0.0	non-hallmark gene	DEFB104A
ENSG00000175691	0.0	non-hallmark gene	ZNF77
ENSG00000176105	1.0	non-hallmark gene	YES1
ENSG00000139233	0.0	non-hallmark gene	LLPH
ENSG00000128739	0.0	non-hallmark gene	SNRPN
ENSG00000074803	0.0	non-hallmark gene	SLC12A1
ENSG00000114374	0.0	non-hallmark gene	USP9Y
ENSG00000131848	0.0	non-hallmark gene	ZSCAN5A
ENSG00000169551	0.0	non-hallmark gene	CT55
ENSG00000120688	0.0	non-hallmark gene	WBP4
ENSG00000197980	0.0	non-hallmark gene	LEKR1
ENSG00000183648	0.0	non-hallmark gene	NDUFB1
ENSG00000171100	0.0	non-hallmark gene	MTM1
ENSG00000105968	0.0	non-hallmark gene	H2AZ2
ENSG00000150967	0.0	non-hallmark gene	ABCB9
ENSG00000157211	0.0	non-hallmark gene	CDCP2
ENSG00000166949	0.0	non-hallmark gene	SMAD3
ENSG00000197603	0.0	non-hallmark gene	CPLANE1
ENSG00000135679	6.0	non-hallmark gene	MDM2
ENSG00000100365	52.0	non-hallmark gene	NCF4
ENSG00000086506	0.0	non-hallmark gene	HBQ1
ENSG00000122068	0.0	non-hallmark gene	FYTTD1
ENSG00000109016	0.0	non-hallmark gene	DHRS7B
ENSG00000153832	0.0	non-hallmark gene	FBXO36
ENSG00000168268	0.0	non-hallmark gene	NT5DC2
ENSG00000253797	0.0	non-hallmark gene	UTP14C
ENSG00000150628	0.0	non-hallmark gene	SPATA4
ENSG00000179059	0.0	non-hallmark gene	ZFP42
ENSG00000164715	0.0	non-hallmark gene	LMTK2
ENSG00000119946	0.0	non-hallmark gene	CNNM1
ENSG00000149489	0.0	non-hallmark gene	ROM1
ENSG00000229637	0.0	non-hallmark gene	PRAC2
ENSG00000178752	0.0	non-hallmark gene	ERFE
ENSG00000174099	0.0	non-hallmark gene	MSRB3
ENSG00000198390	0.0	non-hallmark gene	KRTAP13-1
ENSG00000244255	0.0	non-hallmark gene	
ENSG00000172689	0.0	non-hallmark gene	MS4A10
ENSG00000170485	0.0	non-hallmark gene	NPAS2
ENSG00000124257	0.0	non-hallmark gene	NEURL2
ENSG00000183891	0.0	non-hallmark gene	TTC32
ENSG00000126070	0.0	non-hallmark gene	AGO3
ENSG00000060749	0.0	non-hallmark gene	QSER1
ENSG00000183479	0.0	non-hallmark gene	TREX2
ENSG00000116922	0.0	non-hallmark gene	C1orf109
ENSG00000184388	0.0	non-hallmark gene	PABPC1L2B
ENSG00000108175	0.0	non-hallmark gene	ZMIZ1
ENSG00000081320	0.0	non-hallmark gene	STK17B
ENSG00000100167	0.0	non-hallmark gene	SEPTIN3
ENSG00000171989	0.0	non-hallmark gene	LDHAL6B
ENSG00000149633	0.0	non-hallmark gene	KIAA1755
ENSG00000170820	0.0	non-hallmark gene	FSHR
ENSG00000086189	0.0	non-hallmark gene	DIMT1
ENSG00000214097	0.0	non-hallmark gene	SMCO1
ENSG00000121440	0.0	non-hallmark gene	PDZRN3
ENSG00000116127	0.0	non-hallmark gene	ALMS1
ENSG00000129864	0.0	non-hallmark gene	VCY
ENSG00000204301	0.0	non-hallmark gene	NOTCH4
ENSG00000156502	0.0	non-hallmark gene	SUPV3L1
ENSG00000177464	0.0	non-hallmark gene	GPR4
ENSG00000157625	0.0	non-hallmark gene	TAB3
ENSG00000179058	0.0	non-hallmark gene	C9orf50
ENSG00000256229	0.0	non-hallmark gene	ZNF486
ENSG00000134072	0.0	non-hallmark gene	CAMK1
ENSG00000142233	0.0	non-hallmark gene	NTN5
ENSG00000135956	0.0	non-hallmark gene	TMEM127
ENSG00000162630	0.0	non-hallmark gene	B3GALT2
ENSG00000122643	0.0	non-hallmark gene	NT5C3A
ENSG00000143340	0.0	non-hallmark gene	FAM163A
ENSG00000130294	0.0	non-hallmark gene	KIF1A
ENSG00000070669	0.0	non-hallmark gene	ASNS
ENSG00000142252	0.0	non-hallmark gene	GEMIN7
ENSG00000158106	0.0	non-hallmark gene	RHPN1
ENSG00000163191	0.0	non-hallmark gene	S100A11
ENSG00000254550	0.0	non-hallmark gene	OMP
ENSG00000235272	0.0	non-hallmark gene	RAMACL
ENSG00000147119	0.0	non-hallmark gene	CHST7
ENSG00000117593	2.0	non-hallmark gene	DARS2
ENSG00000148660	0.0	non-hallmark gene	CAMK2G
ENSG00000145990	0.0	non-hallmark gene	GFOD1
ENSG00000148303	0.0	non-hallmark gene	RPL7A
ENSG00000113327	0.0	non-hallmark gene	GABRG2
ENSG00000168334	0.0	non-hallmark gene	XIRP1
ENSG00000125484	0.0	non-hallmark gene	GTF3C4
ENSG00000155330	0.0	non-hallmark gene	C16orf87
ENSG00000143105	0.0	non-hallmark gene	KCNA10
ENSG00000183309	0.0	non-hallmark gene	ZNF623
ENSG00000137473	0.0	non-hallmark gene	TTC29
ENSG00000166197	0.0	non-hallmark gene	NOLC1
ENSG00000144642	0.0	non-hallmark gene	RBMS3
ENSG00000132965	68.0	non-hallmark gene	ALOX5AP
ENSG00000006607	0.0	non-hallmark gene	FARP2
ENSG00000186814	0.0	non-hallmark gene	ZSCAN30
ENSG00000158874	47.0	non-hallmark gene	APOA2
ENSG00000137959	0.0	non-hallmark gene	IFI44L
ENSG00000229972	0.0	non-hallmark gene	IQCF3
ENSG00000139899	0.0	non-hallmark gene	CBLN3
ENSG00000178980	0.0	non-hallmark gene	SELENOW
ENSG00000043039	0.0	non-hallmark gene	BARX2
ENSG00000266200	0.0	non-hallmark gene	PNLIPRP2
ENSG00000176900	0.0	non-hallmark gene	OR51T1
ENSG00000148680	0.0	non-hallmark gene	HTR7
ENSG00000143520	0.0	non-hallmark gene	FLG2
ENSG00000270379	0.0	non-hallmark gene	HEATR9
ENSG00000123843	1.0	non-hallmark gene	C4BPB
ENSG00000120868	0.0	non-hallmark gene	APAF1
ENSG00000183876	0.0	non-hallmark gene	ARSI
ENSG00000204176	0.0	non-hallmark gene	SYT15
ENSG00000171045	0.0	non-hallmark gene	TSNARE1
ENSG00000196083	0.0	non-hallmark gene	IL1RAP
ENSG00000141748	0.0	non-hallmark gene	ARL5C
ENSG00000104886	0.0	non-hallmark gene	PLEKHJ1
ENSG00000147138	0.0	non-hallmark gene	GPR174
ENSG00000088002	0.0	non-hallmark gene	SULT2B1
ENSG00000107872	0.0	non-hallmark gene	FBXL15
ENSG00000073734	0.0	non-hallmark gene	ABCB11
ENSG00000115392	0.0	non-hallmark gene	FANCL
ENSG00000178828	0.0	non-hallmark gene	RNF186
ENSG00000162910	0.0	non-hallmark gene	MRPL55
ENSG00000125743	0.0	non-hallmark gene	SNRPD2
ENSG00000165379	0.0	non-hallmark gene	LRFN5
ENSG00000153012	0.0	non-hallmark gene	LGI2
ENSG00000143157	0.0	non-hallmark gene	POGK
ENSG00000166634	0.0	non-hallmark gene	SERPINB12
ENSG00000070495	0.0	non-hallmark gene	JMJD6
ENSG00000184838	0.0	non-hallmark gene	PRR16
ENSG00000113013	0.0	non-hallmark gene	HSPA9
ENSG00000184857	0.0	non-hallmark gene	TMEM186
ENSG00000213398	0.0	non-hallmark gene	LCAT
ENSG00000104907	0.0	non-hallmark gene	TRMT1
ENSG00000156261	0.0	non-hallmark gene	CCT8
ENSG00000197410	0.0	non-hallmark gene	DCHS2
ENSG00000272772	0.0	non-hallmark gene	
ENSG00000166750	0.0	non-hallmark gene	SLFN5
ENSG00000065413	0.0	non-hallmark gene	ANKRD44
ENSG00000159593	0.0	non-hallmark gene	NAE1
ENSG00000159212	0.0	non-hallmark gene	CLIC6
ENSG00000155760	0.0	non-hallmark gene	FZD7
ENSG00000105329	0.0	non-hallmark gene	TGFB1
ENSG00000196329	0.0	Hallmark gene	GIMAP5
ENSG00000166226	0.0	non-hallmark gene	CCT2
ENSG00000117143	75.0	non-hallmark gene	UAP1
ENSG00000084234	101.0	non-hallmark gene	APLP2
ENSG00000152580	0.0	non-hallmark gene	IGSF10
ENSG00000184574	0.0	non-hallmark gene	LPAR5
ENSG00000249948	103.0	non-hallmark gene	GBA3
ENSG00000121853	0.0	non-hallmark gene	GHSR
ENSG00000102858	0.0	non-hallmark gene	MGRN1
ENSG00000160408	0.0	non-hallmark gene	ST6GALNAC6
ENSG00000163683	0.0	non-hallmark gene	SMIM14
ENSG00000139631	0.0	non-hallmark gene	CSAD
ENSG00000071553	0.0	non-hallmark gene	ATP6AP1
ENSG00000172059	0.0	non-hallmark gene	KLF11
ENSG00000116748	0.0	non-hallmark gene	AMPD1
ENSG00000126705	0.0	non-hallmark gene	AHDC1
ENSG00000239779	0.0	non-hallmark gene	WBP1
ENSG00000101082	0.0	non-hallmark gene	SLA2
ENSG00000215041	0.0	non-hallmark gene	NEURL4
ENSG00000260314	1.0	non-hallmark gene	MRC1
ENSG00000256591	0.0	non-hallmark gene	
ENSG00000133794	0.0	non-hallmark gene	ARNTL
ENSG00000125827	11.0	non-hallmark gene	TMX4
ENSG00000205571	0.0	non-hallmark gene	SMN2
ENSG00000140650	0.0	non-hallmark gene	PMM2
ENSG00000100249	0.0	non-hallmark gene	C22orf31
ENSG00000172062	0.0	non-hallmark gene	SMN1
ENSG00000169436	0.0	non-hallmark gene	COL22A1
ENSG00000251380	0.0	non-hallmark gene	DCANP1
ENSG00000172594	0.0	non-hallmark gene	SMPDL3A
ENSG00000229937	0.0	non-hallmark gene	PRPS1L1
ENSG00000117614	0.0	non-hallmark gene	SYF2
ENSG00000184601	0.0	non-hallmark gene	C14orf180
ENSG00000088812	1.0	non-hallmark gene	ATRN
ENSG00000163218	0.0	non-hallmark gene	PGLYRP4
ENSG00000135899	0.0	Hallmark gene	SP110
ENSG00000139354	0.0	non-hallmark gene	GAS2L3
ENSG00000213471	0.0	non-hallmark gene	TTLL13
ENSG00000100330	0.0	non-hallmark gene	MTMR3
ENSG00000185414	0.0	non-hallmark gene	MRPL30
ENSG00000050393	0.0	non-hallmark gene	MCUR1
ENSG00000119321	0.0	non-hallmark gene	FKBP15
ENSG00000136295	0.0	non-hallmark gene	TTYH3
ENSG00000183310	0.0	non-hallmark gene	OR2T34
ENSG00000125533	0.0	non-hallmark gene	BHLHE23
ENSG00000272916	0.0	non-hallmark gene	
ENSG00000227059	0.0	non-hallmark gene	ANHX
ENSG00000166501	0.0	non-hallmark gene	PRKCB
ENSG00000134291	20.0	non-hallmark gene	TMEM106C
ENSG00000198001	0.0	non-hallmark gene	IRAK4
ENSG00000137700	128.0	non-hallmark gene	SLC37A4
ENSG00000166845	0.0	non-hallmark gene	C18orf54
ENSG00000144320	0.0	non-hallmark gene	LNPK
ENSG00000110002	0.0	non-hallmark gene	VWA5A
ENSG00000158321	0.0	non-hallmark gene	AUTS2
ENSG00000128606	0.0	non-hallmark gene	LRRC17
ENSG00000064195	0.0	non-hallmark gene	DLX3
ENSG00000156990	0.0	non-hallmark gene	RPUSD3
ENSG00000237671	0.0	non-hallmark gene	GAGE12C
ENSG00000101844	0.0	non-hallmark gene	ATG4A
ENSG00000114541	0.0	non-hallmark gene	FRMD4B
ENSG00000171488	0.0	non-hallmark gene	LRRC8C
ENSG00000235173	0.0	non-hallmark gene	HGH1
ENSG00000177151	0.0	non-hallmark gene	OR2T35
ENSG00000152430	0.0	non-hallmark gene	BOLL
ENSG00000135541	0.0	non-hallmark gene	AHI1
ENSG00000197530	0.0	non-hallmark gene	MIB2
ENSG00000198569	0.0	non-hallmark gene	SLC34A3
ENSG00000122735	0.0	non-hallmark gene	DNAI1
ENSG00000154978	0.0	non-hallmark gene	VOPP1
ENSG00000170925	0.0	non-hallmark gene	TEX13B
ENSG00000182141	0.0	non-hallmark gene	ZNF708
ENSG00000170049	0.0	non-hallmark gene	KCNAB3
ENSG00000176198	0.0	non-hallmark gene	OR11H4
ENSG00000110628	0.0	non-hallmark gene	SLC22A18
ENSG00000114279	0.0	non-hallmark gene	FGF12
ENSG00000156042	0.0	non-hallmark gene	CFAP70
ENSG00000072518	0.0	non-hallmark gene	MARK2
ENSG00000162702	0.0	non-hallmark gene	ZNF281
ENSG00000111247	0.0	non-hallmark gene	RAD51AP1
ENSG00000215262	0.0	non-hallmark gene	KCNU1
ENSG00000175029	0.0	non-hallmark gene	CTBP2
ENSG00000181392	1.0	non-hallmark gene	SYNE4
ENSG00000090971	0.0	non-hallmark gene	NAT14
ENSG00000170852	0.0	non-hallmark gene	KBTBD2
ENSG00000159167	459.0	non-hallmark gene	STC1
ENSG00000080573	42.0	non-hallmark gene	COL5A3
ENSG00000277462	0.0	non-hallmark gene	ZNF670
ENSG00000249811	0.0	non-hallmark gene	USP17L21
ENSG00000180440	0.0	non-hallmark gene	SERTM1
ENSG00000185115	0.0	non-hallmark gene	NSMCE3
ENSG00000236699	0.0	non-hallmark gene	ARHGEF38
ENSG00000053747	0.0	non-hallmark gene	LAMA3
ENSG00000140548	0.0	non-hallmark gene	ZNF710
ENSG00000148384	0.0	non-hallmark gene	INPP5E
ENSG00000166479	0.0	non-hallmark gene	TMX3
ENSG00000172292	0.0	non-hallmark gene	CERS6
ENSG00000157895	0.0	non-hallmark gene	C12orf43
ENSG00000197153	0.0	non-hallmark gene	H3C12
ENSG00000147459	0.0	non-hallmark gene	DOCK5
ENSG00000175390	2.0	non-hallmark gene	EIF3F
ENSG00000110756	0.0	non-hallmark gene	HPS5
ENSG00000177733	0.0	non-hallmark gene	HNRNPA0
ENSG00000139352	0.0	non-hallmark gene	ASCL1
ENSG00000182810	0.0	non-hallmark gene	DDX28
ENSG00000197948	0.0	non-hallmark gene	FCHSD1
ENSG00000084676	0.0	non-hallmark gene	NCOA1
ENSG00000023228	0.0	non-hallmark gene	NDUFS1
ENSG00000148482	0.0	non-hallmark gene	SLC39A12
ENSG00000167461	17.0	non-hallmark gene	RAB8A
ENSG00000113211	0.0	non-hallmark gene	PCDHB6
ENSG00000087258	0.0	non-hallmark gene	GNAO1
ENSG00000102076	0.0	non-hallmark gene	OPN1LW
ENSG00000182220	0.0	non-hallmark gene	ATP6AP2
ENSG00000155858	0.0	non-hallmark gene	LSM11
ENSG00000163694	0.0	non-hallmark gene	RBM47
ENSG00000273088	0.0	non-hallmark gene	
ENSG00000106714	0.0	non-hallmark gene	CNTNAP3
ENSG00000071626	0.0	non-hallmark gene	DAZAP1
ENSG00000139193	0.0	non-hallmark gene	CD27
ENSG00000163072	0.0	non-hallmark gene	NOSTRIN
ENSG00000173960	0.0	non-hallmark gene	UBXN2A
ENSG00000145506	0.0	non-hallmark gene	NKD2
ENSG00000168778	0.0	non-hallmark gene	TCTN2
ENSG00000187244	0.0	non-hallmark gene	BCAM
ENSG00000121858	55.0	non-hallmark gene	TNFSF10
ENSG00000215131	0.0	non-hallmark gene	C16orf90
ENSG00000170899	0.0	non-hallmark gene	GSTA4
ENSG00000151065	0.0	non-hallmark gene	DCP1B
ENSG00000145626	0.0	non-hallmark gene	UGT3A1
ENSG00000169371	0.0	non-hallmark gene	SNUPN
ENSG00000115758	0.0	non-hallmark gene	ODC1
ENSG00000113580	0.0	non-hallmark gene	NR3C1
ENSG00000180758	0.0	non-hallmark gene	GPR157
ENSG00000138085	0.0	non-hallmark gene	ATRAID
ENSG00000186889	0.0	non-hallmark gene	TMEM17
ENSG00000213064	0.0	non-hallmark gene	SFT2D2
ENSG00000138074	0.0	non-hallmark gene	SLC5A6
ENSG00000158158	0.0	non-hallmark gene	CNNM4
ENSG00000160678	0.0	non-hallmark gene	S100A1
ENSG00000235098	2.0	non-hallmark gene	ANKRD65
ENSG00000180891	0.0	non-hallmark gene	CUEDC1
ENSG00000103160	0.0	non-hallmark gene	HSDL1
ENSG00000119686	0.0	non-hallmark gene	FLVCR2
ENSG00000204613	0.0	non-hallmark gene	TRIM10
ENSG00000139445	0.0	non-hallmark gene	FOXN4
ENSG00000213741	0.0	non-hallmark gene	RPS29
ENSG00000166233	0.0	non-hallmark gene	ARIH1
ENSG00000154645	0.0	non-hallmark gene	CHODL
ENSG00000164188	0.0	non-hallmark gene	RANBP3L
ENSG00000111716	17.0	non-hallmark gene	LDHB
ENSG00000097096	0.0	non-hallmark gene	SYDE2
ENSG00000149300	0.0	non-hallmark gene	C11orf52
ENSG00000120210	0.0	non-hallmark gene	INSL6
ENSG00000256294	0.0	non-hallmark gene	ZNF225
ENSG00000278053	0.0	non-hallmark gene	DDX52
ENSG00000154309	0.0	non-hallmark gene	DISP1
ENSG00000113108	0.0	non-hallmark gene	APBB3
ENSG00000163517	0.0	non-hallmark gene	HDAC11
ENSG00000183578	0.0	non-hallmark gene	TNFAIP8L3
ENSG00000232113	0.0	non-hallmark gene	TEX50
ENSG00000109436	0.0	non-hallmark gene	TBC1D9
ENSG00000184564	0.0	non-hallmark gene	SLITRK6
ENSG00000186086	0.0	non-hallmark gene	NBPF6
ENSG00000215784	0.0	non-hallmark gene	FAM72D
ENSG00000140386	0.0	non-hallmark gene	SCAPER
ENSG00000088826	0.0	non-hallmark gene	SMOX
ENSG00000268350	0.0	non-hallmark gene	FAM156A
ENSG00000185038	0.0	non-hallmark gene	MROH2A
ENSG00000133574	84.0	non-hallmark gene	GIMAP4
ENSG00000071909	0.0	non-hallmark gene	MYO3B
ENSG00000160999	0.0	non-hallmark gene	SH2B2
ENSG00000108381	0.0	non-hallmark gene	ASPA
ENSG00000215472	0.0	non-hallmark gene	RPL17-C18orf32
ENSG00000186352	0.0	non-hallmark gene	ANKRD37
ENSG00000162923	0.0	non-hallmark gene	WDR26
ENSG00000088256	0.0	non-hallmark gene	GNA11
ENSG00000167196	0.0	non-hallmark gene	FBXO22
ENSG00000198113	0.0	non-hallmark gene	TOR4A
ENSG00000120322	0.0	non-hallmark gene	PCDHB8
ENSG00000121900	0.0	non-hallmark gene	TMEM54
ENSG00000100714	0.0	non-hallmark gene	MTHFD1
ENSG00000187492	0.0	non-hallmark gene	CDHR4
ENSG00000112320	0.0	non-hallmark gene	SOBP
ENSG00000178015	0.0	non-hallmark gene	GPR150
ENSG00000087053	0.0	non-hallmark gene	MTMR2
ENSG00000086288	0.0	non-hallmark gene	NME8
ENSG00000186115	0.0	non-hallmark gene	CYP4F2
ENSG00000126243	0.0	non-hallmark gene	LRFN3
ENSG00000204580	0.0	non-hallmark gene	DDR1
ENSG00000157873	5.0	non-hallmark gene	TNFRSF14
ENSG00000178035	0.0	non-hallmark gene	IMPDH2
ENSG00000267631	0.0	non-hallmark gene	CGB1
ENSG00000062282	0.0	non-hallmark gene	DGAT2
ENSG00000203985	0.0	non-hallmark gene	LDLRAD1
ENSG00000165672	0.0	non-hallmark gene	PRDX3
ENSG00000138835	0.0	non-hallmark gene	RGS3
ENSG00000162426	0.0	non-hallmark gene	SLC45A1
ENSG00000108773	0.0	non-hallmark gene	KAT2A
ENSG00000074370	0.0	non-hallmark gene	ATP2A3
ENSG00000147099	0.0	non-hallmark gene	HDAC8
ENSG00000119640	0.0	non-hallmark gene	ACYP1
ENSG00000203879	0.0	non-hallmark gene	GDI1
ENSG00000171155	0.0	non-hallmark gene	C1GALT1C1
ENSG00000086300	0.0	non-hallmark gene	SNX10
ENSG00000115194	0.0	non-hallmark gene	SLC30A3
ENSG00000166006	0.0	non-hallmark gene	KCNC2
ENSG00000213265	0.0	non-hallmark gene	TSGA13
ENSG00000165194	0.0	non-hallmark gene	PCDH19
ENSG00000262633	0.0	non-hallmark gene	
ENSG00000165730	0.0	non-hallmark gene	STOX1
ENSG00000258986	0.0	non-hallmark gene	TMEM179
ENSG00000034677	0.0	non-hallmark gene	RNF19A
ENSG00000165246	0.0	non-hallmark gene	NLGN4Y
ENSG00000104218	0.0	non-hallmark gene	CSPP1
ENSG00000164120	0.0	non-hallmark gene	HPGD
ENSG00000185942	0.0	non-hallmark gene	NKAIN3
ENSG00000141569	0.0	non-hallmark gene	TRIM65
ENSG00000106009	0.0	non-hallmark gene	BRAT1
ENSG00000101220	0.0	non-hallmark gene	C20orf27
ENSG00000138308	0.0	non-hallmark gene	PLA2G12B
ENSG00000125144	0.0	non-hallmark gene	MT1G
ENSG00000149091	0.0	non-hallmark gene	DGKZ
ENSG00000171121	0.0	non-hallmark gene	KCNMB3
ENSG00000233757	0.0	non-hallmark gene	
ENSG00000149380	0.0	non-hallmark gene	P4HA3
ENSG00000065518	0.0	non-hallmark gene	NDUFB4
ENSG00000111364	0.0	non-hallmark gene	DDX55
ENSG00000196693	0.0	non-hallmark gene	ZNF33B
ENSG00000153789	0.0	non-hallmark gene	CIBAR2
ENSG00000179774	0.0	non-hallmark gene	ATOH7
ENSG00000113595	0.0	non-hallmark gene	TRIM23
ENSG00000118620	0.0	non-hallmark gene	ZNF430
ENSG00000212722	0.0	non-hallmark gene	KRTAP4-9
ENSG00000213218	0.0	non-hallmark gene	CSH2
ENSG00000152377	0.0	non-hallmark gene	SPOCK1
ENSG00000130595	0.0	non-hallmark gene	TNNT3
ENSG00000062485	0.0	non-hallmark gene	CS
ENSG00000111727	0.0	non-hallmark gene	HCFC2
ENSG00000188822	0.0	non-hallmark gene	CNR2
ENSG00000094755	0.0	non-hallmark gene	GABRP
ENSG00000169359	0.0	non-hallmark gene	SLC33A1
ENSG00000163006	0.0	non-hallmark gene	CCDC138
ENSG00000124449	0.0	non-hallmark gene	IRGC
ENSG00000111802	0.0	non-hallmark gene	TDP2
ENSG00000176473	0.0	non-hallmark gene	WDR25
ENSG00000162373	0.0	non-hallmark gene	BEND5
ENSG00000183621	0.0	non-hallmark gene	ZNF438
ENSG00000154040	0.0	non-hallmark gene	CABYR
ENSG00000182533	0.0	non-hallmark gene	CAV3
ENSG00000069275	0.0	non-hallmark gene	NUCKS1
ENSG00000179603	0.0	non-hallmark gene	GRM8
ENSG00000084764	0.0	non-hallmark gene	MAPRE3
ENSG00000213380	0.0	non-hallmark gene	COG8
ENSG00000149257	0.0	non-hallmark gene	SERPINH1
ENSG00000134317	0.0	non-hallmark gene	GRHL1
